no.,customer_id,customer_name,product,month,year,price,quantity_sold,expenses,profit
1436,CUST_48,Customer_51,Product_E,June,2022,145.81,36,124.21,5124.95
1437,CUST_79,Customer_168,Product_C,May,2020,115.57,83,134.49,9457.82
1438,CUST_123,Customer_457,Product_C,July,2024,75.67,12,58.04,850
1439,CUST_318,Customer_172,Product_C,August,2020,227.93,50,111.79,11284.71
1440,CUST_90,Customer_446,Product_B,June,2022,707.72,1,205.23,502.49
1441,CUST_73,Customer_130,Product_C,September,2020,936.73,34,46.37,31802.45
1442,CUST_499,Customer_233,Product_C,May,2023,175.17,53,93.06,9190.95
1443,CUST_110,Customer_420,Product_B,December,2021,642.96,5,357.56,2857.24
1444,CUST_52,Customer_298,Product_D,March,2020,291.49,32,220.17,9107.51
1445,CUST_474,Customer_7,Product_C,October,2022,396.31,57,454.65,22135.02
1446,CUST_17,Customer_40,Product_E,March,2020,771.65,80,426.39,61305.61
1447,CUST_435,Customer_355,Product_D,November,2021,444.29,2,210.96,677.62
1448,CUST_297,Customer_406,Product_C,April,2024,653.97,69,31.91,45092.02
1449,CUST_447,Customer_457,Product_B,June,2022,908.24,88,176.27,79748.85
1450,CUST_361,Customer_282,Product_B,February,2022,420.83,15,483.34,5829.11
1451,CUST_297,Customer_145,Product_C,May,2024,890.18,91,422.09,80584.29
1452,CUST_387,Customer_207,Product_E,December,2020,206.27,52,308.08,10417.96
1453,CUST_24,Customer_52,Product_C,May,2021,930.49,34,53.29,31583.37
1454,CUST_155,Customer_394,Product_B,January,2022,48.11,60,426.74,2459.86
1455,CUST_498,Customer_79,Product_B,August,2020,676.01,43,361.82,28706.61
1456,CUST_290,Customer_278,Product_B,August,2023,244.54,98,158.9,23806.02
1457,CUST_95,Customer_192,Product_B,February,2024,415.33,88,325.67,36223.37
1458,CUST_35,Customer_373,Product_A,April,2022,844.68,65,113.05,54791.15
1459,CUST_334,Customer_241,Product_B,November,2022,703.44,34,338.1,23578.86
1460,CUST_137,Customer_41,Product_B,November,2021,458.62,34,94.54,15498.54
1461,CUST_184,Customer_430,Product_A,September,2023,750.2,89,320.17,66447.63
1462,CUST_10,Customer_178,Product_B,December,2021,285.91,43,56.55,12237.58
1463,CUST_119,Customer_292,Product_A,September,2022,730.58,29,399.72,20787.1
1464,CUST_76,Customer_23,Product_D,June,2022,788.05,2,336.37,1239.73
1465,CUST_357,Customer_76,Product_A,April,2021,922.15,91,174.59,83741.06
1466,CUST_409,Customer_433,Product_A,August,2024,723.88,36,368.29,25691.39
1467,CUST_67,Customer_83,Product_D,November,2020,167.13,61,91.72,10103.21
1468,CUST_272,Customer_141,Product_C,October,2021,21.75,12,130.34,130.66
1469,CUST_206,Customer_140,Product_C,November,2024,336.41,41,372.4,13420.41
1470,CUST_333,Customer_458,Product_D,June,2023,457,81,69.7,36947.3
1471,CUST_134,Customer_368,Product_B,February,2024,109.82,39,175.53,4107.45
1472,CUST_357,Customer_434,Product_D,July,2022,259.38,53,12.07,13735.07
1473,CUST_124,Customer_439,Product_B,November,2020,228.09,35,403.14,7580.01
1474,CUST_346,Customer_437,Product_C,February,2023,846.85,94,7.31,79596.59
1475,CUST_160,Customer_221,Product_D,July,2020,351.89,50,239.8,17354.7
1476,CUST_258,Customer_476,Product_C,February,2023,695.29,61,127.93,42284.76
1477,CUST_164,Customer_114,Product_B,October,2024,19.08,2,414.58,-376.42
1478,CUST_493,Customer_68,Product_A,November,2023,948.65,39,423.59,36573.76
1479,CUST_66,Customer_468,Product_A,June,2020,515.43,92,251.74,47167.82
1480,CUST_441,Customer_160,Product_E,September,2020,250.42,59,373.1,14401.68
1481,CUST_437,Customer_403,Product_B,September,2021,994.91,38,461.19,37345.39
1482,CUST_206,Customer_456,Product_E,January,2021,64.9,9,327.27,256.83
1483,CUST_444,Customer_172,Product_A,December,2021,539.8,95,97,51184
1484,CUST_113,Customer_159,Product_E,March,2023,495.94,8,202.57,3764.95
1485,CUST_247,Customer_478,Product_D,November,2022,577.26,1,25.61,551.65
1486,CUST_137,Customer_146,Product_B,March,2024,365.53,86,282.29,31153.29
1487,CUST_239,Customer_370,Product_C,May,2024,881.89,3,307.12,2338.55
1488,CUST_420,Customer_264,Product_A,July,2024,767.87,36,75.16,27568.16
1489,CUST_83,Customer_461,Product_C,June,2022,674.86,50,322.02,33420.98
1490,CUST_72,Customer_457,Product_D,March,2020,994.31,21,55.86,20824.65
1491,CUST_153,Customer_276,Product_D,February,2024,212.59,56,221.1,11683.94
1492,CUST_83,Customer_364,Product_A,August,2022,744.31,13,240.46,9435.57
1493,CUST_116,Customer_365,Product_D,October,2024,223.71,7,380.19,1185.78
1494,CUST_426,Customer_466,Product_B,May,2022,791.84,50,40.88,39551.12
1495,CUST_325,Customer_332,Product_A,September,2022,212.58,79,22.18,16771.64
1496,CUST_431,Customer_160,Product_D,March,2020,848.52,6,392.99,4698.13
1497,CUST_437,Customer_364,Product_D,October,2021,615.24,64,231.65,39143.71
1498,CUST_253,Customer_219,Product_D,August,2022,314.48,24,353.31,7194.21
1499,CUST_405,Customer_17,Product_A,May,2020,200.48,15,226.9,2780.3
1500,CUST_30,Customer_171,Product_A,January,2023,360.19,34,169.41,12077.05
1501,CUST_260,Customer_194,Product_C,January,2021,183.62,53,108.69,9623.17
1502,CUST_326,Customer_67,Product_B,July,2023,465.95,75,454.81,34491.44
1503,CUST_176,Customer_255,Product_C,November,2022,436.48,75,314.27,32421.73
1504,CUST_125,Customer_278,Product_C,December,2024,260.97,43,159.15,11062.56
1505,CUST_357,Customer_380,Product_B,March,2023,953.39,67,448.8,63428.33
1506,CUST_413,Customer_299,Product_C,June,2024,804.91,85,263.41,68153.94
1507,CUST_25,Customer_252,Product_A,December,2023,852.28,73,352.25,61864.19
1508,CUST_282,Customer_183,Product_C,February,2022,40.39,79,143.92,3046.89
1509,CUST_306,Customer_419,Product_E,April,2020,198.24,25,321.78,4634.22
1510,CUST_416,Customer_378,Product_C,August,2024,22.81,89,419.97,1610.12
1511,CUST_41,Customer_37,Product_C,January,2021,391.73,84,313.44,32591.88
1512,CUST_70,Customer_404,Product_B,January,2022,816.5,60,290.17,48699.83
1513,CUST_405,Customer_150,Product_A,August,2024,562.2,43,168.43,24006.17
1514,CUST_59,Customer_134,Product_A,May,2020,483.85,45,355.36,21417.89
1515,CUST_133,Customer_435,Product_C,June,2023,530.76,73,256.92,38488.56
1516,CUST_297,Customer_197,Product_A,May,2020,947.94,1,65.09,882.85
1517,CUST_198,Customer_256,Product_C,January,2024,286.22,50,468.03,13842.97
1518,CUST_30,Customer_386,Product_D,February,2020,687.38,37,139.78,25293.28
1519,CUST_387,Customer_304,Product_C,December,2020,569.24,37,340.01,20721.87
1520,CUST_114,Customer_247,Product_B,April,2020,300.43,41,388.94,11928.69
1521,CUST_443,Customer_171,Product_D,January,2021,380.33,44,208.21,16526.31
1522,CUST_176,Customer_342,Product_E,April,2022,542.76,2,254.91,830.61
1523,CUST_405,Customer_355,Product_B,November,2022,213.2,72,43.03,15307.37
1524,CUST_217,Customer_226,Product_E,February,2021,611.41,1,60.34,551.07
1525,CUST_482,Customer_259,Product_E,October,2021,742.28,27,201.5,19840.06
1526,CUST_180,Customer_256,Product_C,April,2022,936.9,54,273.02,50319.58
1527,CUST_313,Customer_158,Product_A,June,2020,18.94,71,456.77,887.97
1528,CUST_403,Customer_66,Product_D,June,2020,949.41,49,161.19,46359.9
1529,CUST_191,Customer_124,Product_C,July,2021,772.77,40,57.38,30853.42
1530,CUST_67,Customer_425,Product_A,December,2022,609.32,98,129.61,59583.75
1531,CUST_443,Customer_133,Product_B,April,2022,585.13,83,479.93,48085.86
1532,CUST_261,Customer_253,Product_B,November,2020,146.49,20,246.16,2683.64
1533,CUST_91,Customer_466,Product_D,May,2024,529.63,44,119.68,23184.04
1534,CUST_409,Customer_213,Product_C,August,2023,221.24,44,482.63,9251.93
1535,CUST_308,Customer_429,Product_C,February,2024,308.17,33,39.4,10130.21
1536,CUST_56,Customer_478,Product_E,May,2024,472.88,9,80.1,4175.82
1537,CUST_456,Customer_255,Product_E,November,2021,928.55,78,334.36,72092.54
1538,CUST_273,Customer_287,Product_B,May,2021,412.33,5,230.78,1830.87
1539,CUST_146,Customer_347,Product_E,March,2020,321.17,86,450.5,27170.12
1540,CUST_488,Customer_240,Product_A,September,2020,830.85,17,250.78,13873.67
1541,CUST_61,Customer_8,Product_E,September,2024,284.23,4,393.59,743.33
1542,CUST_481,Customer_328,Product_C,November,2022,998.39,6,127.12,5863.22
1543,CUST_399,Customer_195,Product_D,October,2024,284.79,34,466.3,9216.56
1544,CUST_461,Customer_40,Product_E,May,2020,822.22,84,148.21,68918.27
1545,CUST_92,Customer_193,Product_E,April,2022,129.13,54,59.18,6913.84
1546,CUST_206,Customer_216,Product_D,July,2024,175.77,16,428.92,2383.4
1547,CUST_263,Customer_115,Product_C,January,2021,401.01,29,27.42,11601.87
1548,CUST_285,Customer_374,Product_E,September,2022,942.93,81,385.74,75991.59
1549,CUST_280,Customer_13,Product_C,January,2024,446.77,13,127.62,5680.39
1550,CUST_418,Customer_252,Product_E,May,2021,268.39,42,421.89,10850.49
1551,CUST_347,Customer_231,Product_E,February,2021,614.89,65,148.69,39819.16
1552,CUST_189,Customer_445,Product_D,July,2021,496.95,94,351.82,46361.48
1553,CUST_335,Customer_454,Product_A,March,2023,334.78,38,19.11,12702.53
1554,CUST_416,Customer_112,Product_B,March,2022,82.33,14,126.52,1026.1
1555,CUST_59,Customer_141,Product_D,October,2021,27.78,4,260.07,-148.95
1556,CUST_149,Customer_219,Product_C,January,2023,30.08,55,442.25,1212.15
1557,CUST_372,Customer_205,Product_D,February,2023,338.19,3,217.09,797.48
1558,CUST_169,Customer_124,Product_D,November,2020,890.28,83,168.12,73725.12
1559,CUST_31,Customer_184,Product_B,February,2022,988.14,84,163.47,82840.29
1560,CUST_56,Customer_478,Product_D,November,2022,693.75,72,91.08,49858.92
1561,CUST_253,Customer_71,Product_C,March,2021,317.43,30,52.73,9470.17
1562,CUST_290,Customer_291,Product_D,December,2020,543.71,67,294.35,36134.22
1563,CUST_261,Customer_180,Product_C,April,2023,201.19,10,275.24,1736.66
1564,CUST_245,Customer_65,Product_C,May,2020,59.08,31,261.54,1569.94
1565,CUST_191,Customer_467,Product_C,May,2021,268.87,54,47.67,14471.31
1566,CUST_165,Customer_438,Product_B,December,2021,653.56,77,274.95,50049.17
1567,CUST_190,Customer_239,Product_E,March,2023,720.22,89,88.97,64010.61
1568,CUST_223,Customer_227,Product_B,August,2020,24.89,93,421.55,1893.22
1569,CUST_12,Customer_77,Product_B,November,2020,616.75,86,67.44,52973.06
1570,CUST_66,Customer_131,Product_D,April,2022,816.31,98,86.82,79911.56
1571,CUST_382,Customer_464,Product_A,August,2022,834.07,74,225.65,61495.53
1572,CUST_421,Customer_111,Product_D,June,2020,413.18,90,32.09,37154.11
1573,CUST_256,Customer_493,Product_E,February,2020,560.97,16,157.4,8818.12
1574,CUST_112,Customer_69,Product_B,March,2022,75.05,12,438.3,462.3
1575,CUST_484,Customer_299,Product_C,August,2020,852.92,66,473.67,55819.05
1576,CUST_287,Customer_362,Product_D,March,2022,296,53,89.71,15598.29
1577,CUST_494,Customer_368,Product_D,December,2023,98.87,80,259.75,7649.85
1578,CUST_279,Customer_243,Product_D,April,2020,651.23,11,173.04,6990.49
1579,CUST_365,Customer_184,Product_A,April,2021,964.57,37,174.54,35514.55
1580,CUST_289,Customer_212,Product_A,February,2024,966.58,36,212.32,34584.56
1581,CUST_336,Customer_205,Product_B,June,2022,745.14,85,126.45,63210.45
1582,CUST_436,Customer_251,Product_B,August,2023,610.73,39,257.44,23561.03
1583,CUST_23,Customer_37,Product_B,February,2020,516.78,87,425.65,44534.21
1584,CUST_282,Customer_487,Product_D,October,2020,592.33,92,31.54,54462.82
1585,CUST_116,Customer_116,Product_D,September,2022,806.32,15,17.33,12077.47
1586,CUST_412,Customer_125,Product_A,March,2023,145.66,73,440.05,10193.13
1587,CUST_390,Customer_456,Product_E,September,2020,64.12,53,85.62,3312.74
1588,CUST_223,Customer_151,Product_D,May,2024,775.07,38,317.58,29135.08
1589,CUST_185,Customer_356,Product_E,May,2021,670.23,18,13.29,12050.85
1590,CUST_181,Customer_118,Product_D,January,2022,439.07,77,344.6,33463.79
1591,CUST_69,Customer_269,Product_C,February,2021,528.1,96,151.6,50546
1592,CUST_124,Customer_44,Product_A,October,2021,134.73,41,308.11,5215.82
1593,CUST_109,Customer_52,Product_D,June,2021,336.8,48,398.81,15767.59
1594,CUST_303,Customer_375,Product_A,December,2024,686.78,53,83.84,36315.5
1595,CUST_184,Customer_111,Product_A,September,2022,609.24,13,466.31,7453.81
1596,CUST_198,Customer_103,Product_E,February,2024,349.83,49,179.58,16962.09
1597,CUST_425,Customer_81,Product_A,July,2022,973.89,40,362.22,38593.38
1598,CUST_143,Customer_494,Product_D,January,2020,758.85,68,145.44,51456.36
1599,CUST_434,Customer_453,Product_C,April,2023,522.16,98,234.31,50937.37
1600,CUST_181,Customer_193,Product_A,January,2020,582.05,19,497.47,10561.48
1601,CUST_260,Customer_123,Product_E,January,2023,376.49,75,250.99,27985.76
1602,CUST_213,Customer_95,Product_C,November,2020,847.13,19,77.47,16018
1603,CUST_205,Customer_405,Product_B,June,2021,682.97,40,63.53,27255.27
1604,CUST_202,Customer_446,Product_B,December,2020,453.45,22,395.34,9580.56
1605,CUST_420,Customer_375,Product_B,June,2023,805.63,93,278.67,74644.92
1606,CUST_24,Customer_444,Product_C,August,2020,875.78,52,190.64,45349.92
1607,CUST_500,Customer_279,Product_C,August,2022,32.78,60,30.62,1936.18
1608,CUST_145,Customer_325,Product_B,December,2021,539.42,97,205.24,52118.5
1609,CUST_65,Customer_321,Product_A,June,2022,611.93,16,55.58,9735.3
1610,CUST_146,Customer_264,Product_E,October,2023,706.61,9,54.87,6304.62
1611,CUST_13,Customer_202,Product_E,May,2023,338.39,1,302.49,35.9
1612,CUST_63,Customer_363,Product_E,April,2020,809.56,90,314.08,72546.32
1613,CUST_381,Customer_75,Product_E,May,2023,482.51,80,229.9,38370.9
1614,CUST_487,Customer_212,Product_E,July,2023,943.26,61,96.81,57442.05
1615,CUST_458,Customer_250,Product_E,June,2021,430.28,59,153.66,25232.86
1616,CUST_493,Customer_303,Product_A,June,2023,926.33,57,445.99,52354.82
1617,CUST_465,Customer_193,Product_C,April,2023,75.23,42,316.88,2842.78
1618,CUST_175,Customer_126,Product_C,October,2022,167.19,57,246.06,9283.77
1619,CUST_191,Customer_46,Product_A,September,2023,723.06,73,294.4,52488.98
1620,CUST_337,Customer_443,Product_E,February,2023,336.59,20,22.57,6709.23
1621,CUST_449,Customer_379,Product_A,March,2022,372.14,41,221.01,15036.73
1622,CUST_309,Customer_174,Product_B,December,2022,49.23,46,313.56,1951.02
1623,CUST_477,Customer_17,Product_D,April,2024,821.68,67,70.55,54982.01
1624,CUST_103,Customer_74,Product_D,October,2023,421.75,34,219.38,14120.12
1625,CUST_80,Customer_47,Product_A,November,2020,467.05,85,226.95,39472.3
1626,CUST_479,Customer_314,Product_E,June,2022,197.76,24,347.73,4398.51
1627,CUST_185,Customer_390,Product_D,May,2021,491.44,72,83.23,35300.45
1628,CUST_476,Customer_20,Product_D,April,2024,170.58,23,325.23,3598.11
1629,CUST_316,Customer_37,Product_A,July,2024,921.49,35,246.88,32005.27
1630,CUST_43,Customer_355,Product_A,February,2021,582.19,77,445.9,44382.73
1631,CUST_315,Customer_4,Product_A,January,2024,994.64,44,475.42,43288.74
1632,CUST_318,Customer_158,Product_C,December,2020,864.5,67,272.11,57649.39
1633,CUST_367,Customer_365,Product_A,May,2023,576.72,5,440.92,2442.68
1634,CUST_179,Customer_158,Product_D,January,2022,962.39,69,27.19,66377.72
1635,CUST_300,Customer_457,Product_D,July,2021,619.89,57,204.18,35129.55
1636,CUST_91,Customer_29,Product_E,December,2020,28.09,45,45.6,1218.45
1637,CUST_166,Customer_250,Product_E,June,2021,809.29,18,178.4,14388.82
1638,CUST_411,Customer_334,Product_A,September,2024,519.37,16,266.79,8043.13
1639,CUST_368,Customer_54,Product_B,September,2023,363.21,45,89.79,16254.66
1640,CUST_326,Customer_176,Product_D,May,2023,275.35,81,259.78,22043.57
1641,CUST_207,Customer_125,Product_D,October,2023,156.81,11,14.33,1710.58
1642,CUST_362,Customer_312,Product_A,February,2020,839.03,38,31.06,31852.08
1643,CUST_346,Customer_315,Product_E,October,2021,73.31,35,192.64,2373.21
1644,CUST_349,Customer_205,Product_C,September,2021,534.83,29,159.6,15350.47
1645,CUST_350,Customer_107,Product_A,May,2024,180.65,6,290.55,793.35
1646,CUST_80,Customer_195,Product_B,November,2021,190.27,33,263.68,6015.23
1647,CUST_401,Customer_74,Product_B,August,2021,797.05,91,66.74,72464.81
1648,CUST_200,Customer_259,Product_B,April,2022,726.3,7,244.44,4839.66
1649,CUST_153,Customer_371,Product_A,September,2024,31.42,98,372.51,2706.65
1650,CUST_241,Customer_457,Product_D,October,2024,548.65,72,446.18,39056.62
1651,CUST_477,Customer_464,Product_E,May,2022,56.27,35,368.1,1601.35
1652,CUST_217,Customer_435,Product_A,September,2021,889.27,52,18.26,46223.78
1653,CUST_146,Customer_6,Product_A,December,2020,919.1,79,375.58,72233.32
1654,CUST_302,Customer_351,Product_C,January,2021,414.77,30,162.17,12280.93
1655,CUST_379,Customer_389,Product_E,August,2022,313.84,51,163.41,15842.43
1656,CUST_489,Customer_429,Product_A,June,2020,415.93,65,362.79,26672.66
1657,CUST_375,Customer_54,Product_C,January,2021,139.43,50,140.56,6830.94
1658,CUST_293,Customer_440,Product_B,May,2020,240.87,56,218.24,13270.48
1659,CUST_405,Customer_479,Product_A,March,2024,507.94,27,174.34,13540.04
1660,CUST_367,Customer_212,Product_E,June,2021,772.54,36,43.44,27768
1661,CUST_16,Customer_106,Product_C,October,2023,972.08,73,368.45,70593.39
1662,CUST_269,Customer_349,Product_C,September,2021,730.52,64,231.33,46521.95
1663,CUST_485,Customer_63,Product_A,May,2024,333.57,64,303.39,21045.09
1664,CUST_476,Customer_136,Product_A,December,2020,448.48,54,84.31,24133.61
1665,CUST_125,Customer_140,Product_B,October,2020,211.99,77,482.82,15840.41
1666,CUST_275,Customer_425,Product_D,October,2020,646.73,62,350.43,39746.83
1667,CUST_371,Customer_478,Product_A,July,2020,374.49,22,383.81,7854.97
1668,CUST_32,Customer_193,Product_C,August,2021,394.77,99,390.46,38691.77
1669,CUST_21,Customer_272,Product_E,March,2022,587.54,46,489.9,26536.94
1670,CUST_254,Customer_302,Product_D,June,2023,551.77,95,231.69,52186.46
1671,CUST_283,Customer_145,Product_E,February,2024,315.75,35,402.1,10649.15
1672,CUST_471,Customer_491,Product_A,December,2024,43.67,32,435.91,961.53
1673,CUST_171,Customer_266,Product_B,June,2020,429.3,76,425.18,32201.62
1674,CUST_437,Customer_255,Product_E,December,2020,192.41,21,242.53,3798.08
1675,CUST_293,Customer_435,Product_B,September,2024,559.73,71,494.02,39246.81
1676,CUST_254,Customer_3,Product_E,April,2020,759.57,90,98.06,68263.24
1677,CUST_241,Customer_109,Product_D,August,2021,381.54,14,493.84,4847.72
1678,CUST_432,Customer_418,Product_A,December,2021,374.94,27,322.13,9801.25
1679,CUST_488,Customer_184,Product_B,May,2022,789.65,45,103.79,35430.46
1680,CUST_426,Customer_331,Product_A,May,2021,51.62,76,179.84,3743.28
1681,CUST_335,Customer_7,Product_C,September,2021,387.64,82,268.79,31517.69
1682,CUST_437,Customer_464,Product_D,December,2020,100.69,46,366.1,4265.64
1683,CUST_173,Customer_31,Product_A,December,2020,686.53,52,26.87,35672.69
1684,CUST_398,Customer_166,Product_D,July,2024,70.44,40,396.89,2420.71
1685,CUST_221,Customer_403,Product_C,November,2024,973.71,53,135.96,51470.67
1686,CUST_13,Customer_388,Product_A,May,2024,693.92,42,344.44,28800.2
1687,CUST_423,Customer_142,Product_C,February,2020,800.23,9,494.94,6707.13
1688,CUST_84,Customer_324,Product_E,June,2020,855.32,97,125.65,82840.39
1689,CUST_44,Customer_373,Product_A,April,2021,678.26,48,484.62,32071.86
1690,CUST_84,Customer_173,Product_D,August,2022,378.58,63,467.22,23383.32
1691,CUST_370,Customer_329,Product_B,September,2023,490.2,98,330.65,47708.95
1692,CUST_3,Customer_479,Product_E,March,2022,45.44,54,78.55,2375.21
1693,CUST_319,Customer_16,Product_A,April,2022,362.15,98,69.58,35421.12
1694,CUST_244,Customer_263,Product_D,May,2023,821.2,48,298.35,39119.25
1695,CUST_282,Customer_343,Product_E,September,2024,669.89,66,136.84,44075.9
1696,CUST_221,Customer_426,Product_A,October,2023,421.72,43,460.68,17673.28
1697,CUST_120,Customer_50,Product_B,November,2021,743.22,91,43.14,67589.88
1698,CUST_321,Customer_260,Product_B,April,2022,81.01,58,182.21,4516.37
1699,CUST_163,Customer_362,Product_C,July,2021,202.98,68,200.51,13602.13
1700,CUST_102,Customer_484,Product_C,May,2023,266.24,66,34.8,17537.04
1701,CUST_387,Customer_279,Product_B,February,2024,406.12,14,155.76,5529.92
1702,CUST_415,Customer_101,Product_D,February,2021,176.87,4,465.7,241.78
1703,CUST_160,Customer_155,Product_B,May,2020,266.52,8,155.89,1976.27
1704,CUST_220,Customer_336,Product_E,March,2024,533.54,85,385.33,44965.57
1705,CUST_439,Customer_290,Product_E,November,2022,117.01,94,241.91,10757.03
1706,CUST_248,Customer_375,Product_D,May,2021,511.14,52,325.92,26253.36
1707,CUST_99,Customer_181,Product_C,November,2020,124.23,65,485.26,7589.69
1708,CUST_329,Customer_324,Product_D,February,2022,157.87,4,37.1,594.38
1709,CUST_334,Customer_439,Product_B,April,2020,574.92,25,206.78,14166.22
1710,CUST_216,Customer_42,Product_D,June,2024,196.21,59,222.28,11354.11
1711,CUST_484,Customer_69,Product_D,June,2023,12.01,90,396.93,683.97
1712,CUST_289,Customer_268,Product_E,March,2022,626.56,64,385.94,39713.9
1713,CUST_293,Customer_462,Product_E,September,2021,998.2,56,459.71,55439.49
1714,CUST_45,Customer_429,Product_E,October,2021,166.24,81,327.65,13137.79
1715,CUST_470,Customer_329,Product_D,August,2023,181.16,46,453.1,7880.26
1716,CUST_107,Customer_221,Product_B,June,2024,29.98,15,369.03,80.67
1717,CUST_270,Customer_451,Product_C,November,2020,700.91,10,326.65,6682.45
1718,CUST_192,Customer_4,Product_A,September,2022,811.91,11,23.03,8907.98
1719,CUST_41,Customer_57,Product_E,November,2022,553.06,72,428.98,39391.34
1720,CUST_112,Customer_139,Product_D,September,2021,309.82,91,429.76,27763.86
1721,CUST_118,Customer_373,Product_A,March,2023,703.98,76,388.21,53114.27
1722,CUST_495,Customer_459,Product_E,October,2024,604.61,34,43.76,20512.98
1723,CUST_177,Customer_117,Product_B,June,2023,851.18,26,362.04,21768.64
1724,CUST_268,Customer_443,Product_E,September,2024,173.43,47,166.45,7984.76
1725,CUST_140,Customer_278,Product_C,February,2022,289.05,56,108.53,16078.27
1726,CUST_202,Customer_77,Product_E,October,2024,563.06,11,159.44,6034.22
1727,CUST_220,Customer_427,Product_D,April,2021,114.69,17,106.65,1843.08
1728,CUST_483,Customer_197,Product_C,August,2020,248.51,99,352.27,24250.22
1729,CUST_99,Customer_111,Product_B,August,2022,550.29,92,61.02,50565.66
1730,CUST_412,Customer_96,Product_D,March,2024,970.67,52,99.83,50375.01
1731,CUST_264,Customer_355,Product_A,March,2023,936.67,9,409.93,8020.1
1732,CUST_366,Customer_237,Product_B,September,2020,530.87,35,496.18,18084.27
1733,CUST_299,Customer_139,Product_A,May,2024,90.23,47,147.53,4093.28
1734,CUST_6,Customer_359,Product_D,July,2022,950.23,11,337.08,10115.45
1735,CUST_376,Customer_174,Product_A,September,2022,271.35,75,278.27,20072.98
1736,CUST_448,Customer_359,Product_C,September,2021,211.79,29,478.77,5663.14
1737,CUST_498,Customer_499,Product_B,May,2023,397.2,17,459.01,6293.39
1738,CUST_319,Customer_216,Product_D,May,2023,972.68,36,90.66,34925.82
1739,CUST_485,Customer_401,Product_D,April,2022,534.71,36,313.05,18936.51
1740,CUST_300,Customer_75,Product_B,September,2023,367.46,39,207.44,14123.5
1741,CUST_301,Customer_120,Product_B,July,2021,313.85,35,23.5,10961.25
1742,CUST_225,Customer_122,Product_B,October,2023,78.83,87,8.1,6850.11
1743,CUST_221,Customer_262,Product_A,December,2020,182.78,92,415.59,16400.17
1744,CUST_288,Customer_331,Product_A,February,2022,379.03,15,189.71,5495.74
1745,CUST_240,Customer_450,Product_A,May,2023,850.31,91,275.11,77103.1
1746,CUST_363,Customer_40,Product_A,October,2024,307.16,56,296.84,16904.12
1747,CUST_223,Customer_418,Product_A,December,2023,803.46,2,419.04,1187.88
1748,CUST_73,Customer_148,Product_B,August,2020,435.69,77,90.79,33457.34
1749,CUST_232,Customer_284,Product_E,February,2024,795.74,87,443.09,68786.29
1750,CUST_320,Customer_219,Product_B,March,2022,417.74,49,420,20049.26
1751,CUST_148,Customer_112,Product_D,November,2021,798.5,16,372.44,12403.56
1752,CUST_340,Customer_159,Product_D,August,2023,935.01,13,367.46,11787.67
1753,CUST_65,Customer_393,Product_D,August,2023,33.29,83,197.81,2565.26
1754,CUST_39,Customer_475,Product_D,August,2021,433.93,20,440.61,8237.99
1755,CUST_138,Customer_222,Product_D,December,2020,588.25,39,434.13,22507.62
1756,CUST_457,Customer_108,Product_E,May,2024,796.76,94,397.61,74497.83
1757,CUST_353,Customer_232,Product_D,June,2020,819.83,61,431,49578.63
1758,CUST_272,Customer_63,Product_B,September,2022,600.56,72,271.35,42968.97
1759,CUST_353,Customer_121,Product_B,February,2022,141.81,10,457.25,960.85
1760,CUST_324,Customer_398,Product_A,February,2024,736.94,61,71.9,44881.44
1761,CUST_394,Customer_348,Product_D,July,2023,303.98,25,236.67,7362.83
1762,CUST_436,Customer_338,Product_A,November,2022,884.03,29,125.57,25511.3
1763,CUST_52,Customer_467,Product_B,March,2023,836.26,51,217.5,42431.76
1764,CUST_352,Customer_32,Product_A,May,2022,513.63,30,99.84,15309.06
1765,CUST_232,Customer_207,Product_C,October,2021,416.03,26,416.18,10400.6
1766,CUST_483,Customer_224,Product_D,December,2024,946.4,79,422.97,74342.63
1767,CUST_200,Customer_142,Product_C,August,2022,773.52,24,142.32,18422.16
1768,CUST_342,Customer_472,Product_C,June,2023,202.55,48,461.95,9260.45
1769,CUST_84,Customer_484,Product_D,November,2023,351.97,69,247.59,24038.34
1770,CUST_97,Customer_55,Product_E,August,2021,249.74,10,57.65,2439.75
1771,CUST_229,Customer_478,Product_E,May,2022,345.27,45,437.42,15099.73
1772,CUST_114,Customer_92,Product_B,November,2023,347.38,25,399.04,8285.46
1773,CUST_344,Customer_189,Product_B,September,2023,263.14,46,339.74,11764.7
1774,CUST_37,Customer_210,Product_D,October,2020,59.14,17,336.7,668.68
1775,CUST_119,Customer_499,Product_A,February,2020,25.69,98,195.07,2322.55
1776,CUST_135,Customer_192,Product_A,May,2020,800.78,14,362.93,10847.99
1777,CUST_24,Customer_334,Product_A,July,2024,124.4,51,261.8,6082.6
1778,CUST_88,Customer_351,Product_C,October,2021,399.49,4,381.92,1216.04
1779,CUST_468,Customer_206,Product_E,February,2021,972.76,69,279.95,66840.49
1780,CUST_423,Customer_316,Product_A,October,2023,107.64,70,107.26,7427.54
1781,CUST_29,Customer_61,Product_C,May,2020,953.65,44,307.84,41652.76
1782,CUST_224,Customer_497,Product_A,December,2021,325.26,16,44.54,5159.62
1783,CUST_148,Customer_166,Product_C,March,2022,131.41,42,337.86,5181.36
1784,CUST_39,Customer_302,Product_E,January,2022,87.09,29,378.99,2146.62
1785,CUST_153,Customer_304,Product_C,April,2022,178.93,62,336.2,10757.46
